ID,Target_Form_ID,Source_Form_ID,Comment,Source,Source_relation,Source_word,Source_meaning,Source_certain,Source_languoid,Source_languoid_glottocode
18352,LowerSorbian-8-33-2,,,,immediate,happe,sickle-knife,yes,Middle Low German,midd1318
18353,LowerSorbian-8-33-3,,,,immediate,knip,sickle,yes,Middle Low German,midd1318
18354,LowerSorbian-8-53-2,,,,immediate,Pflanze,plant,yes,New High German,stan1295
18355,LowerSorbian-8-57-2,,,,immediate,strūs,flower,yes,Early New High German,
18356,LowerSorbian-8-65-2,,,,immediate,jědła,Tanne,yes,Upper Sorbian,uppe1395
18357,LowerSorbian-9-771-2,,,,immediate,přestrjenc,the rug,yes,Upper Sorbian,uppe1395
18358,LowerSorbian-9-89-3,,,,immediate,molen (malen),to paint,yes,East Middle German,
18359,LowerSorbian-10-451-2,,,,immediate,humpeln,to limp,yes,New High German,stan1295
18360,LowerSorbian-10-66-2,,,,immediate,jěchać,to ride,yes,Upper Sorbian,uppe1395
18361,LowerSorbian-10-75-2,,,,immediate,karre,cart,yes,Early New High German,
18362,LowerSorbian-10-86-2,,,,immediate,stur,the rudder,yes,Low German,nort2627
18363,LowerSorbian-10-84-2,,,,immediate,Floß,the raft,yes,New High German,stan1295
18364,LowerSorbian-10-87-2,,,,immediate,Mast,the mast,yes,New High German,stan1295
18365,LowerSorbian-11-16-2,,,,immediate,krigen,to get,yes,Early New High German,
18366,LowerSorbian-11-66-2,,,,immediate,Rechnung,the bill,yes,New High German,stan1295
18367,LowerSorbian-11-78-2,,,,immediate,Lohn,the wages,yes,New High German,stan1295
18368,LowerSorbian-11-85-2,,,,immediate,Mark,the market,yes,German,stan1295
18369,LowerSorbian-11-86-2,,,,immediate,lode,the drawer; the lathe,yes,East Middle German,
18370,LowerSorbian-11-89-2,,,,immediate,billig,cheap,yes,New High German,stan1295
18371,LowerSorbian-12-33-2,,,,immediate,Spitze,top,yes,Early New High German,
18372,LowerSorbian-13-105-2,,,,immediate,Hundert,hundred,yes,Early New High German,
18373,LowerSorbian-12-82-2,,,,immediate,Kreis,the circle,yes,New High German,stan1295
18374,LowerSorbian-12-84-3,,,,immediate,Linie,German: Linie,yes,New High German,stan1295
18375,LowerSorbian-13-106-2,,,,immediate,Tausend,a thousand,yes,Early New High German,
18376,LowerSorbian-13-181-2,,,,immediate,pår,the pair,yes,East Middle German,
18377,LowerSorbian-13-19-2,,,,immediate,manige,Germ. Menge,no,Low German,nort2627
18378,LowerSorbian-13-19-2,,,,immediate,manige,Germ. Menge,no,Middle High German,midd1343
18379,LowerSorbian-14-16-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
18380,LowerSorbian-14-252-2,,,,immediate,währen,to last,yes,Early New High German,
18381,LowerSorbian-14-51-2,,,,immediate,Stunde,the hour,yes,Early New High German,
18382,LowerSorbian-15-31-2,,,,immediate,schmecken,to taste,yes,New High German,stan1295
18383,LowerSorbian-16-39-2,,,,immediate,weimern (NHG. wimmern),to wail,yes,East Middle German,
18384,LowerSorbian-16-72-2,,,,immediate,spat,Special illness of horses,yes,Early New High German,
18385,LowerSorbian-17-172-2,,,,immediate,imitieren,to imitate,yes,New High German,stan1295
18386,LowerSorbian-17-41-2,,,,immediate,zaměr,"intention (German: Zweck, Ziel)",yes,Upper Sorbian,uppe1395
18387,LowerSorbian-17-41-3,,,,immediate,zil,the intention (German: Ziel),yes,Middle High German,midd1343
18388,LowerSorbian-17-42-2,,,,immediate,Grund,the cause,yes,New High German,stan1295
18389,LowerSorbian-17-49-2,,,,immediate,Part,part,yes,New High German,stan1295
18390,LowerSorbian-17-49-3,,,,immediate,wis(e),the manner,yes,Middle High German,midd1343
18391,LowerSorbian-18-39-3,,,,immediate,tadeln,to scold,yes,New High German,stan1295
18392,LowerSorbian-18-39-4,,,,immediate,schimpfen,to scold,yes,New High German,stan1295
18393,LowerSorbian-18-45-2,,,,immediate,prolen,0,yes,East Middle German,
18394,LowerSorbian-18-52-2,,,,immediate,lasen,to read,yes,East Middle German,
18395,LowerSorbian-19-17-2,,,,immediate,marka,the boundary,yes,Old High German,oldh1241
18396,LowerSorbian-19-31-2,,,,immediate,regieren,to rule or govern,yes,New High German,stan1295
18397,LowerSorbian-19-42-2,,,,immediate,njewólnik,the slave,yes,Upper Sorbian,uppe1395
18398,LowerSorbian-19-55-2,,,,immediate,piuda (?),people,yes,Gothic,goth1244
18399,LowerSorbian-20-15-2,,,,immediate,Armee,the army,yes,New High German,stan1295
18400,LowerSorbian-19-65-2,,,,immediate,treffen,to meet,yes,New High German,stan1295
18401,LowerSorbian-19-72-2,,,,immediate,Hure,the prostitute,yes,Early New High German,
18402,LowerSorbian-20-28-2,,,,immediate,Büchse,the gun,yes,New High German,stan1295
18403,LowerSorbian-20-35-2,,,,immediate,Festung,the fortress,yes,New High German,stan1295
18404,LowerSorbian-20-35-3,,,,immediate,twjerdźizna,the fortress,yes,Upper Sorbian,uppe1395
18405,LowerSorbian-20-471-1,,,,immediate,stražnik,the guard,yes,Upper Sorbian,uppe1395
18406,LowerSorbian-20-471-2,,,,immediate,wachter,the guard,yes,German,stan1295
18407,LowerSorbian-20-48-2,,,,immediate,Beute,the booty,yes,New High German,stan1295
18408,LowerSorbian-21-37-2,,,,immediate,strofe,0,yes,East Middle German,
18409,LowerSorbian-22-11-2,,,,immediate,nabožnina,the religion,yes,Upper Sorbian,uppe1395
18410,LowerSorbian-22-11-3,,,,immediate,Religion,the religion,yes,New High German,stan1295
18411,LowerSorbian-22-18-2,,,,immediate,Pfarrer,the priest,yes,New High German,stan1295
18412,LowerSorbian-23-9-2,,,,immediate,čaj,the tea,yes,Upper Sorbian,uppe1395
18413,LowerSorbian-23-11-2,,,,immediate,Fernsehen,the television,yes,New High German,stan1295
18414,LowerSorbian-23-155-2,,,,immediate,Zug,the train,yes,New High German,stan1295
18415,LowerSorbian-23-64-3,,,,immediate,"kyrleise, kirleis",„Cyrie eleison“,yes,Middle High German,midd1343
18416,LowerSorbian-23-6-2,,,,immediate,Zeitung,0,yes,New High German,stan1295
18417,LowerSorbian-23-39-2,,,,immediate,čisło,the number,yes,Upper Sorbian,uppe1395
18418,LowerSorbian-23-18-2,,,,immediate,bremsen,to brake,yes,New High German,stan1295
18419,LowerSorbian-24-02-2,,,,immediate,warden,to become,yes,German (Upper Saxon),uppe1400
18420,LowerSorbian-22-35-2,,,,immediate,Satan,the devil,yes,New High German,stan1295
18421,LowerSorbian-23-17-2,,,,immediate,Strom,the electricity,yes,New High German,stan1295
18422,LowerSorbian-23-17-3,,,,immediate,Elektriziłät,the electricity,yes,New High German,stan1295
18423,LowerSorbian-23-23-3,,,,immediate,Injektion,the injection,yes,New High German,stan1295
18424,LowerSorbian-23-58-4,,,,immediate,zawod,the workshop,yes,Upper Sorbian,uppe1395
18425,LowerSorbian-22-47-2,,,,immediate,Omen,the omen,yes,New High German,stan1295
18426,LowerSorbian-22-51-2,,,,immediate,Konfirmation,the confirmation,yes,New High German,stan1295
18427,LowerSorbian-23-51-1,,,,immediate,Waschbecken,the sink,yes,New High German,stan1295
18428,LowerSorbian-23-52-2,,,,immediate,Abtritt,Toilet outside the house without water.,yes,New High German,stan1295
18429,LowerSorbian-23-3-2,,,,immediate,Regierung,the government,yes,New High German,stan1295
18430,LowerSorbian-23-33-2,,,,immediate,Polizei,the police,yes,New High German,stan1295
18431,LowerSorbian-23-34-2,,,,immediate,Führerschein,0,yes,New High German,stan1295
18432,LowerSorbian-23-36-2,,,,immediate,Geburtsurkunde,0,yes,New High German,stan1295
18433,LowerSorbian-23-35-3,,,,immediate,Nummernschild,0,yes,New High German,stan1295
18434,LowerSorbian-23-41-2,,,,immediate,Briefmarke,0,yes,New High German,stan1295
18435,LowerSorbian-23-43-2,,,,immediate,Postkarte,the postcard,yes,New High German,stan1295
18436,LowerSorbian-23-555-2,,,,immediate,Schraubenzieher,the screwdriver,yes,New High German,stan1295
18437,LowerSorbian-13-231-2,,,,immediate,stuke (Stück),the piece,yes,German,stan1295
18438,LowerSorbian-1-87-2,,,,immediate,Streichholz,the match,yes,New High German,stan1295
18439,LowerSorbian-2-61-3,,,,immediate,Schwiegervater,the father-in-law (of man or woman),yes,New High German,stan1295
18440,LowerSorbian-2-611-1,,,,immediate,Schwiegervater,the father-in-law (of man or woman),yes,New High German,stan1295
18441,LowerSorbian-2-621-3,,,,immediate,Schwiegermutter,the mother-in-law (of man or a woman),yes,New High German,stan1295
18442,LowerSorbian-2-62-2,,,,immediate,Schwiegermutter,the mother-in-law (of man or a woman),yes,New High German,stan1295
18443,LowerSorbian-2-71-3,,,,immediate,Stiefvater,the stepfather,yes,New High German,stan1295
18444,LowerSorbian-2-72-2,,,,immediate,Stiefmutter,the stepmother,yes,New High German,stan1295
18445,LowerSorbian-3-665-2,,,,immediate,Aal,the freshwater eel,yes,New High German,stan1295
18446,LowerSorbian-3-816-2,,,,immediate,schwobe,the roach,yes,East Middle German,
18447,LowerSorbian-3-94-2,,,,immediate,Schnecke,the snail,yes,New High German,stan1295
18448,LowerSorbian-2-541-6,,,,immediate,Neffe,0,yes,New High German,stan1295
18449,LowerSorbian-2-53-3,,,,immediate,Neffe,0,yes,New High German,stan1295
18450,LowerSorbian-2-541-5,,,,immediate,Nichte,0,yes,New High German,stan1295
18451,LowerSorbian-2-54-3,,,,immediate,Nichte,0,yes,New High German,stan1295
18452,LowerSorbian-3-63-2,,,,immediate,Ratte,the rat,yes,New High German,stan1295
18453,LowerSorbian-3-831-2,,,,immediate,kunder/kunter,the animal / monster,yes,Middle High German,midd1343
18454,LowerSorbian-4-202-2,,,,immediate,knopf,the knot,yes,Middle High German,midd1343
18455,LowerSorbian-4-441-2,,,,immediate,Lunge,the lung,yes,New High German,stan1295
18456,LowerSorbian-22-18-4,,,,immediate,phaffo,the priest,yes,Old High German,oldh1241
18457,LowerSorbian-8-84-1,,,,immediate,Banane,the banana,yes,New High German,stan1295
18458,Kanuri-1-87-1,,,,earlier,işáná,match,yes,Yoruba,yoru1245
18459,Kanuri-3-29-1,,,,earlier,adaman,sheep,yes,Berber,
18460,Kanuri-3-34-1,,,,earlier,ęlędę,the pig,yes,Yoruba,yoru1245
18461,Kanuri-3-35-1,,,,earlier,ęlędę,the pig,yes,Yoruba,yoru1245
18462,Kanuri-3-78-1,,,,earlier,ǧamal,camel,yes,Arabic,stan1318
18463,Kanuri-4-79-1,,,,earlier,qabr,grave,yes,Arabic,stan1318
18464,Kanuri-4-87-1,,,,earlier,liktaay,doctor,yes,Arabic,stan1318
18465,Kanuri-5-28-1,,,,earlier,pan,pan,yes,English,stan1293
18466,Kanuri-5-32-1,,,,earlier,tas,"metal bowl, bowl",yes,Arabic,stan1318
18467,Kanuri-5-33-2,,,,earlier,tas,"metal bowl, bowl",yes,Arabic,stan1318
18468,Kanuri-5-31-1,,,,earlier,tas,"metal bowl, bowl",yes,Arabic,stan1318
18469,Kanuri-5-37-1,,,,earlier,(taá-)šokal-t,spoon,yes,Tamasheq,
18470,Kanuri-5-51-1,,,,earlier,bread,bread,yes,English,stan1293
18471,Kanuri-5-821-1,,Source word unidentifiable,,earlier,,,yes,Songhay,
18472,Kanuri-6-13-2,,,,earlier,tailor,tailor,yes,English,stan1293
18473,Kanuri-6-21-2,,,,earlier,yard,yard,yes,English,stan1293
18474,Kanuri-6-23-1,,,,earlier,linen,linen,yes,English,stan1293
18475,Kanuri-6-25-1,,,,earlier,silk,silk,yes,English,stan1293
18476,Kanuri-6-45-1,,,,earlier,collar,collar,yes,English,stan1293
18477,Kanuri-6-49-1,,,,earlier,jersey,,yes,English,stan1293
18478,Kanuri-6-62-1,,,,earlier,onini,formerly tenth of a penny (farthing),yes,Yoruba,yoru1245
18479,Kanuri-6-93-2,,,,earlier,razor,razor,yes,English,stan1293
18480,Kanuri-6-95-1,,,,earlier,sapo,soap,yes,Latin,
18481,Kanuri-6-461-1,,,,earlier,panty,panty (colloquial for pant),yes,English,stan1293
18482,Kanuri-7-14-1,,,,earlier,tent,tent,yes,English,stan1293
18483,Kanuri-7-44-1,,,,earlier,table,table,yes,English,stan1293
18484,Kanuri-7-45-1,,,,earlier,fatiil,"lamp, wick",yes,Arabic,stan1318
18485,Kanuri-7-46-2,,,,earlier,candle,candle,yes,English,stan1293
18486,Kanuri-7-47-1,,,,earlier,counter,counter,yes,English,stan1293
18487,Kanuri-7-57-1,,,,earlier,patako,board,yes,Yoruba,yoru1245
18488,Kanuri-8-17-1,,,,earlier,rigole d’eau,ditch,yes,French,stan1290
18489,Kanuri-8-17-2,,,,earlier,number two,number two,yes,English,stan1293
18490,Kanuri-8-68-2,,,,earlier,tabaco,,yes,Songhay,
18491,Kanuri-8-84-1,,,,earlier,(-)yaba,banana,yes,Nupe,nupe1254
18492,Kanuri-8-941-1,,,,earlier,ireke,sugar cane,yes,Yoruba,yoru1245
18493,Kanuri-9-24-1,,,,earlier,ʔal-maqaṣṣ,scissors,yes,Arabic,stan1318
18494,Kanuri-9-84-1,,,,earlier,ʔal-maqaṣṣ,scissors,yes,Arabic,stan1318
18495,Kanuri-9-43-1,,,,earlier,carpenter,carpenter,yes,English,stan1293
18496,Kanuri-9-49-2,,,,earlier,hammer,hammer,yes,English,stan1293
18497,Kanuri-9-74-1,,,,earlier,fìnjaan,"coffe cup, glass",yes,Arabic,stan1318
18498,Kanuri-10-74-1,,,,earlier,girder,girder,yes,English,stan1293
18499,Kanuri-10-75-1,,,,earlier,omon lanke,handcart,yes,Yoruba,yoru1245
18500,Kanuri-10-76-1,,,,earlier,tyre,tyre,yes,English,stan1293
18501,Kanuri-11-51-1,,,,earlier,g aalib,rich,yes,Arabic,stan1318
18502,Kanuri-11-79-2,,,,earlier,riba,profit,yes,Arabic,stan1318
18503,Kanuri-11-86-1,,,,earlier,canteen,canteen,yes,English,stan1293
18504,Kanuri-12-84-1,,,,earlier,line,line,yes,English,stan1293
18505,Kanuri-23-395-1,,,,earlier,line,line,yes,English,stan1293
18506,Kanuri-13-1,,,,earlier,ṣifr,zero,yes,Arabic,stan1318
18507,Kanuri-14-31-2,,,,earlier,kull yawm,all day,yes,Arabic,stan1318
18508,Kanuri-14-53-1,,Source word unidentifiable,,earlier,,,yes,Yoruba,yoru1245
18509,Kanuri-15-61-2,,,,earlier,colour,colour,yes,English,stan1293
18510,Kanuri-16-34-1,,,,earlier,tāssaf ?,regret,yes,Arabic,stan1318
18511,Kanuri-16-84-1,,,,earlier,ʕaql,"cleverness, intelligence",yes,Arabic,stan1318
18512,Kanuri-17-11-1,,,,earlier,ʕaql,"cleverness, intelligence",yes,Arabic,stan1318
18513,Kanuri-17-19-1,,,,earlier,dubbāra,"device, plan, resourcefulness (vulgar Arabic according Greenberg 1947)",yes,Arabic,stan1318
18514,Kanuri-17-22-1,,,,earlier,‘aql,"sense, reason, mind",yes,Arabic,stan1318
18515,Kanuri-17-28-1,,,,earlier,qara’ a',school,yes,Arabic,stan1318
18516,Kanuri-18-56-1,,,,earlier,chartas,paper,yes,Latin,
18517,Kanuri-21-47-1,,,,earlier,ha.laal,lawful,yes,Arabic,stan1318
18518,Kanuri-22-11-1,,,,earlier,diin,religion,yes,Arabic,stan1318
18519,Kanuri-22-18-1,,,,earlier,father,father,yes,English,stan1293
18520,Kanuri-22-131-1,,,,earlier,church,church,yes,English,stan1293
18521,Kanuri-22-13-1,,,,earlier,church,church,yes,English,stan1293
18522,Kanuri-23-1-1,,,,earlier,radio,the radio,yes,English,stan1293
18523,Kanuri-23-2-1,,,,earlier,liktaay,doctor,yes,Arabic,stan1318
18524,Kanuri-23-3-1,,,,earlier,gouvernment,gouvernment,yes,English,stan1293
18525,Kanuri-23-6-1,,,,earlier,jarīda,newspaper,yes,Arabic,stan1318
18526,Kanuri-23-12-1,,,,earlier,wire,wire,yes,English,stan1293
18527,Kanuri-23-17-1,,,,earlier,electricity,electricity,yes,English,stan1293
18528,Kanuri-23-39-1,,,,earlier,number,number,yes,English,stan1293
18529,Kanuri-23-57-1,,,,earlier,robber,"robber, gum",yes,English,stan1293
18530,Kanuri-23-58-1,,Source word unidentifiable,,earlier,,,yes,Arabic,stan1318
18531,Kanuri-23-62-1,,,,earlier,film,film,yes,English,stan1293
18532,Kanuri-23-91-1,,,,earlier,coffee,coffee,yes,English,stan1293
18533,Kanuri-23-19-1,,,,earlier,engine,engine,yes,English,stan1293
18534,Kanuri-23-185-1,,,,earlier,engine,engine,yes,English,stan1293
18535,Kanuri-5-57-2,,,,earlier,engine,engine,yes,English,stan1293
18536,Kanuri-23-195-1,,,,earlier,kerosene,kerosene,yes,English,stan1293
18537,Kanuri-23-385-1,,,,earlier,address,address,yes,English,stan1293
18538,Kanuri-23-555-2,,,,earlier,screwdriver,screwdriver,yes,English,stan1293
18539,LowerSorbian-3-72-1,,,,earlier,leō,lion,yes,Latin,
18540,LowerSorbian-3-97-1,,,,earlier,crocodilus,,yes,Latin,
18541,LowerSorbian-4-492-1,,,,earlier,pēnis,brush,yes,Latin,
18542,LowerSorbian-4-87-1,,,,earlier,doctor,physician,yes,Latin,
18543,LowerSorbian-5-27-1,,,,earlier,catillus,pot,yes,Latin,
18544,LowerSorbian-5-32-1,,,,earlier,tailleor,plate,yes,French,stan1290
18545,LowerSorbian-5-35-1,,,,earlier,täšt,bowl,yes,Persian,west2369
18546,LowerSorbian-5-57-1,,,,earlier,molinae,mill,yes,Latin,
18547,LowerSorbian-5-58-1,,,,earlier,mortarium,mortar,yes,Latin,
18548,LowerSorbian-5-75-1,,,,earlier,ficus,fig,yes,Latin,
18549,LowerSorbian-5-78-1,,,,earlier,olīva,olive,yes,Latin,
18550,LowerSorbian-23-195-1,,,,earlier,oleum,oil,yes,Latin,
18551,LowerSorbian-5-79-1,,,,earlier,oleum,oil,yes,Latin,
18552,LowerSorbian-5-821-1,,,,earlier,pàprika,,yes,Serbian,serb1264
18553,LowerSorbian-5-85-1,,,,earlier,śárka (?),germ. Sandzucker,yes,Indic,
18554,LowerSorbian-5-92-1,,,,earlier,vīnum,wine,yes,Latin,
18555,LowerSorbian-6-24-1,,,,earlier,bavella (?),the cotton,yes,Italian,ital1282
18556,LowerSorbian-6-61-1,,,,earlier,capsa,,yes,Latin,
18557,LowerSorbian-7-17-1,,,,earlier,cucīna < coquīna,the kitchen,yes,Latin,
18558,LowerSorbian-7-31-1,,,,earlier,caminus,the fireplace,yes,Latin,
18559,LowerSorbian-7-45-1,,,,earlier,lampas,,yes,Latin,
18560,LowerSorbian-7-62-1,,,,earlier,tegla < tegula,,yes,Latin,
18561,LowerSorbian-8-53-1,,,,earlier,rostlina,plant,yes,Czech,czec1258
18562,LowerSorbian-8-68-1,,,,earlier,tobacco,tobacco,yes,English,stan1293
18563,LowerSorbian-8-691-1,,,,earlier,pipa,pipe,yes,Latin,
18564,LowerSorbian-11-81-1,,,,earlier,caupō,tradesman,yes,Latin,
18565,LowerSorbian-11-85-1,,,,earlier,vicus,town,yes,Latin,
18566,LowerSorbian-14-51-1,,,,earlier,hodina,the hour,yes,Czech,czec1258
18567,LowerSorbian-17-27-1,,,,earlier,praeceptor,,yes,Latin,
18568,LowerSorbian-22-14-1,,,,earlier,altāria,the alter,yes,Latin,
18569,LowerSorbian-23-16-1,,Source word unidentifiable,,earlier,,,yes,Czech,czec1258
18570,LowerSorbian-23-52-1,,,,earlier,toilette,"grooming, dressing, toilet",yes,French,stan1290
18571,LowerSorbian-23-4-1,,,,earlier,posta,post,yes,Italian,ital1282
18572,LowerSorbian-23-63-1,,,,earlier,musique,the music,yes,French,stan1290
18573,LowerSorbian-23-19-1,,,,earlier,macine,the machine,yes,French,stan1290
18574,LowerSorbian-3-871-1,,,,earlier,sob,the reindeer/caribou,yes,Czech,czec1258
18575,LowerSorbian-9-91-1,,,,earlier,pālus,pole,yes,Latin,
18576,LowerSorbian-1-25-2,,,,earlier,insula,,yes,Latin,
18577,LowerSorbian-7-45-2,,,,earlier,facula,torch,yes,Latin,
18578,LowerSorbian-6-95-2,,,,earlier,*mydlo,soap,yes,Proto-Slavic,
18579,LowerSorbian-6-43-2,,,,earlier,< frz < lat,,yes,Unidentified,
18580,LowerSorbian-23-64-3,,,,earlier,cyrie eleison,,yes,Latin,
18581,LowerSorbian-22-35-2,,,,earlier,satan,,yes,Latin,
18582,LowerSorbian-23-58-4,,,,earlier,завод,,yes,Russian,russ1263
18583,LowerSorbian-22-47-2,,,,earlier,ōmen,something which foreshadows an event,yes,Latin,
18584,LowerSorbian-22-18-4,,Source word unidentifiable,,earlier,,,yes,Greek,mode1248
18585,Bezhta-1-1-1,,,,immediate,"dunyal, duniyal",world,yes,Avar,avar1256
18586,Bezhta-1-21-1,,,,immediate,raƛ’,"earth, land",yes,Avar,avar1256
18587,Bezhta-1-23-1,,,,immediate,ät’iraƛ’,plain,yes,Avar,avar1256
18588,Bezhta-1-24-1,,,,immediate,maydan,public square; field,yes,Avar,avar1256
18589,Bezhta-1-25-1,,,,immediate,č’ink’ilɬi,island,yes,Avar,avar1256
18590,Bezhta-1-26-1,,,,immediate,kontinent,continent,yes,Russian,russ1263
18591,Bezhta-12-353-1,,,,immediate,raʕal,"shore, edge, end, land",yes,Avar,avar1256
18592,Bezhta-1-27-1,,,,immediate,raʕal,"shore, edge, end, land",yes,Avar,avar1256
18593,Bezhta-12-35-2,,,,immediate,raʕal,"shore, edge, end, land",yes,Avar,avar1256
18594,Bezhta-1-32-1,,,,immediate,raɬad,sea,yes,Avar,avar1256
18595,Bezhta-1-59-1,,,,immediate,ašuni,belt,yes,Georgian,nucl1302
18596,Bezhta-1-61-1,,,,immediate,kanɬi,light,yes,Avar,avar1256
18597,Bezhta-1-71-1,,,,immediate,hawa,air,yes,Avar,avar1256
18598,Bezhta-1-87-1,,,,immediate,spíčka,match,yes,Russian,russ1263
18599,Bezhta-1-323-1,,,,immediate,halagab,rough (of sea),yes,Avar,avar1256
18600,Bezhta-1-329-1,,,,immediate,okeán,ocean,yes,Russian,russ1263
18601,Bezhta-1-841-1,,,,immediate,ɣadari,embers,yes,Georgian,nucl1302
18602,Bezhta-2-31-1,,,,immediate,bet’erhan,"husband, lord, master, host",yes,Avar,avar1256
18603,Bezhta-19-41-1,,,,immediate,bet’erhan,"husband, lord, master, host",yes,Avar,avar1256
